"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032944","regulation of mononuclear cell proliferation","86/3896","258/18860",0.333333333333333,1.61362080766598,5.06378275610054,1.20980746262749e-06,0.000130405170130963,0.000113434671630997,"ARG1/ATAD5/ATM/BCL2/BMP4/CASP3/CCDC88B/CCR2/CD274/CD28/CD320/CD38/CD46/CD55/CD6/CD70/CD86/CR1/CSF1/CTLA4/DHPS/DLG5/EFNB1/ERBB2/FCGR3A/FCRL3/FLT3LG/GLMN/GPR183/HES1/HLA-DPA1/HLA-DRB1/ICOSLG/IGF2/IGFBP2/IKZF3/IL15/IL1B/IL2RA/IL7/IRF1/JAK2/LAPTM5/LST1/LYN/MAD1L1/MARCHF7/MEF2C/MNDA/MPL/MZB1/NCK1/NCKAP1L/NFATC2/NR5A2/PDCD1LG2/PELI1/PKN1/PRKCQ/PTPN11/PTPRC/PYCARD/RASSF5/RC3H1/RIPK2/RIPOR2/SCRIB/SHH/SLAMF1/SLC4A2/SOS2/SOX11/SYK/TCF3/TFRC/TGFB1/TGFBR2/TLR4/TMEM131L/TNFSF13/TNFSF13B/TNFSF4/TYK2/ZAP70/ZBTB7B/ZNHIT1",86
"GO:0042100","B cell proliferation","40/3896","94/18860",0.425531914893617,2.05994145659487,5.25659967759396,1.21949652179001e-06,0.000130405170130963,0.000113434671630997,"ATAD5/ATM/BAX/BCL2/CASP3/CD180/CD19/CD320/CD38/CD70/CD79A/CR2/CTLA4/FCRL3/FOSL2/GPR183/IGHE/IKZF3/IL7/IL7R/LEF1/LYN/MEF2C/MNDA/MZB1/NCKAP1L/NFATC2/NFKBIZ/PELI1/PKN1/PLCL2/PTPRC/RASGRP1/RC3H1/SHB/TCF3/TFRC/TLR4/TNFSF13/TNFSF13B",40
"GO:0033209","tumor necrosis factor-mediated signaling pathway","51/3896","131/18860",0.389312977099237,1.88461056162515,5.18412455956884,1.22592612119223e-06,0.000130405170130963,0.000113434671630997,"ACTN4/ADAM17/BIRC3/CARD16/CARD8/CASP4/CASP8/CD70/CHUK/CYLD/DAB2IP/DICER1/EIF5A/EXT1/F2RL1/GPS2/GSTP1/HSPA1A/HSPA1B/ILK/JAK2/KRT18/LAPTM5/MAPK14/MAPKAPK2/MIB2/NAIP/NFKB1/NOL3/PELI3/PIAS4/PLVAP/PTK2B/PTPN2/PYCARD/RELA/SHARPIN/SPPL2B/STAT1/SYK/TANK/TAX1BP1/TIFA/TNFRSF17/TNFRSF25/TNFSF13B/TRADD/TRAF2/TRAF3/TRAF5/ULK1",51
"GO:0006986","response to unfolded protein","57/3896","152/18860",0.375,1.81532340862423,5.1497124483646,1.25176590347745e-06,0.000130405170130963,0.000113434671630997,"ABCA7/AKT1/ATAD3A/ATF3/ATF6/ATF6B/BAG3/BAX/BBC3/BCL2L11/BHLHA15/BOK/CCND1/DAB2IP/DAXX/DDIT3/DDRGK1/DERL1/DERL3/DNAJB1/DNAJB2/DNAJB9/DNAJC3/DNAJC4/EDEM1/EDEM3/EIF2AK3/EPG5/ERLEC1/ERO1A/ERP44/FICD/HERPUD1/HSF1/HSP90AB1/HSPA1A/HSPB1/HSPB2/JKAMP/MBTPS2/NCK1/PARP8/PPP1R15A/PTPN1/PTPN2/RHBDD1/SELENOS/STT3B/THBS4/TMBIM4/TMBIM6/TMEM129/TMEM33/TMTC4/TRAM1/UFL1/XBP1",57
"GO:0032784","regulation of DNA-templated transcription elongation","43/3896","104/18860",0.413461538461538,2.00151042489338,5.22573023363065,1.26365613629686e-06,0.000130405170130963,0.000113434671630997,"AXIN1/BRD4/BTBD18/CCNT2/CDK9/EAF2/ELL2/ELL3/ELOA2/EZH2/GTF2F1/HEXIM1/HMGN1/INTS1/INTS10/INTS11/INTS13/INTS3/INTS5/INTS7/INTS9/MED14/MED16/MED22/MED23/MED25/MED29/MED31/MED6/NCBP1/NELFA/NELFB/NELFCD/NELFE/PWWP2B/RNF168/SETD5/SHH/SUPT5H/SUPT6H/TCEA2/TCERG1/ZC3H4",43
"GO:0007254","JNK cascade","67/3896","188/18860",0.356382978723404,1.7252009698982,5.09902141738239,1.31273984588173e-06,0.000133285440803637,0.000115940113383307,"AXIN1/CARD9/CASR/CBS/CCDC88C/CCR7/CDC42EP5/CYLD/DAB2IP/DAXX/DUSP19/DVL2/DVL3/EDN1/F2RL1/FKTN/FZD7/GADD45G/GPS1/GPS2/GSTP1/HDAC3/HRAS/IL1B/IRAK1/IRAK4/JUN/LRRK2/LTBR/MAP1LC3A/MAP2K4/MAP2K7/MAP3K10/MAP3K11/MAP3K12/MAP3K5/MAP3K6/MAP3K7/MAP4K3/MAPK8/MAPK8IP2/MAPK8IP3/MAPKBP1/MARVELD3/MDFIC2/MECOM/MFHAS1/MINK1/NAIP/NFKB1/PINK1/PTK2B/PTPN1/PYCARD/RASSF2/RB1CC1/RGS2/RIPK2/RNF13/SLAMF1/TAOK2/TLR4/TNXB/TRAF2/TRIB1/ULK4/WNT16",67
"GO:0034612","response to tumor necrosis factor","82/3896","244/18860",0.336065573770492,1.62684720772882,5.02873069415442,1.46819053639564e-06,0.00014670253058112,0.000127611147373937,"ABCB1/ACTN4/ADAM17/ADAMTS13/ADAMTS7/AKAP12/AKT1/BIRC3/CACTIN/CARD16/CARD8/CASP3/CASP4/CASP8/CCL2/CD58/CD70/CHI3L1/CHUK/CXCL8/CYLD/DAB2IP/DICER1/EDN1/EIF5A/ENDOG/EXT1/F2RL1/GATA3/GBP1/GPER1/GPS2/GSTP1/HES1/HSPA1A/HSPA1B/HYAL1/ILK/JAK2/KAT2A/KRT18/LAPTM5/MAP2K7/MAP3K5/MAP3K7/MAP4K3/MAPK14/MAPK3/MAPKAPK2/MIB2/NAIP/NFKB1/NOL3/NR1D1/PELI3/PIAS4/PLVAP/PTK2B/PTPN2/PYCARD/RELA/SELE/SHARPIN/SLC2A4/SNRNP70/SPPL2B/STAT1/SYK/TANK/TAX1BP1/TIFA/TNFRSF17/TNFRSF25/TNFSF13B/TRADD/TRAF2/TRAF3/TRAF5/UBD/ULK1/YTHDC2/ZFAND6",82
"GO:1900101","regulation of endoplasmic reticulum unfolded protein response","21/3896","37/18860",0.567567567567568,2.74751651035019,5.42903552045742,1.56808266247929e-06,0.000154235630629799,0.000134163914641732,"ABCA7/AKT1/ATAD3A/ATF6/ATF6B/BAX/BBC3/BCL2L11/BOK/DAB2IP/DDRGK1/DNAJB9/FICD/NCK1/PPP1R15A/PTPN1/PTPN2/TMBIM6/TMEM33/UFL1/XBP1",21
"GO:0046637","regulation of alpha-beta T cell differentiation","36/3896","82/18860",0.439024390243902,2.12525667351129,5.21049292696644,1.68393226000859e-06,0.000163082362719294,0.000141859362211574,"AP3B1/AP3D1/BRD2/BRD4/CD69/CD83/CD86/GATA3/GPR65/HLA-DRA/HLA-DRB1/HLX/IFNG/IL2RG/IRF4/JUNB/LGALS1/MALT1/NCKAP1L/NFKBIZ/PRDM1/RARA/RC3H1/RIPK2/RUNX1/RUNX3/SHB/SHH/SLC4A2/SMAD7/SYK/TBX21/TGFBR2/TNFSF4/ZAP70/ZBTB7B",36
"GO:1902115","regulation of organelle assembly","80/3896","238/18860",0.336134453781513,1.62718064638586,4.96835844069799,1.94232674355981e-06,0.000185256770465288,0.000161148065709699,"ABI3/AKT1/ATG2A/ATG5/ATM/ATMIN/C9orf72/CASKIN1/CCSAP/CDK10/CEP120/CEP135/CEP295/CEP295NL/CHMP1A/CHMP2A/CHMP4A/CHMP4C/CNOT1/CNOT2/CNOT6L/CROCC/CYLD/EFNB1/EHMT2/EML3/EVI5L/FSCN1/FUZ/HSF1/HSPA1A/HSPA1B/IFT140/IL1RAP/KAT2A/KCTD17/LCP1/LIMK2/LRFN4/LRRC4B/LRRK2/LRSAM1/MAP4/MAPK15/MARCHF7/MDM1/MNS1/MPHOSPH9/MTOR/NUMA1/NUP62/NUPR1/ODF2/PAN3/PDCD6IP/PHF23/PIKFYVE/PINK1/PIP4K2A/PIP4K2C/PLK2/POC1B/PPP1R35/PTK2B/PTPRD/PTPRS/RAB11FIP3/RAB1B/RABEP2/RIPOR2/SAXO1/SCFD1/SDC1/SPAG5/SPICE1/SYNE2/TBC1D14/TCHP/ULK1/WDR44",80
"GO:0050866","negative regulation of cell activation","79/3896","235/18860",0.336170212765957,1.62735375070995,4.93791083874844,2.23410092243884e-06,0.00020990545233959,0.000182589049466251,"ADAMTS18/ADGRF5/APOE/ARG1/ATM/AXL/BANK1/BMP4/C1QTNF1/CASP3/CD274/CD69/CD84/CD86/CLEC12A/CR1/CTLA4/CX3CL1/CYGB/DLG5/EMILIN1/ERBB2/FAM76B/FBXO38/FBXO7/GLMN/GPER1/GRN/HLA-DRB1/HLX/ID2/IL2RA/IRF1/LAPTM5/LGALS1/LST1/LYN/MAD1L1/MAPK3/MARCHF7/MICA/MNDA/NR1D1/PAG1/PARP3/PDCD1LG2/PDGFA/PDGFB/PELI1/PGLYRP3/PIBF1/PKN1/PRDX2/PTPN11/PTPN2/PTPRC/RASSF5/RC3H1/RHBDD3/RIPOR2/RUNX1/RUNX3/SCRIB/SERPINE2/SHH/SLC4A2/SMAD7/SOX11/TARM1/TBX21/TGFB1/TIGIT/TMEM131L/TMX1/TNFSF4/UFL1/USP5/ZBTB46/ZBTB7B",79
"GO:0045058","T cell selection","30/3896","64/18860",0.46875,2.26915426078029,5.18939388251248,2.33339599372267e-06,0.000216010702654179,0.000187899782652404,"ATG5/BCL11B/BCL2/BRD2/BRD4/CCR7/CD28/CD3D/CD69/CTSL/CYLD/DOCK2/GATA3/IL15/IRF4/JAG2/LGALS1/MTOR/PTPN2/PTPRC/SHH/SLAMF6/SRF/STK11/SYK/TBX21/THEMIS/TOX/ZAP70/ZFPM1",30
"GO:0031401","positive regulation of protein modification process","115/3896","375/18860",0.306666666666667,1.4845311430527,4.83584706140423,2.58260756342024e-06,0.000235616153793194,0.00020495384507875,"ABI1/ACVR2A/ADCYAP1/AKT1/ARRDC3/ASPSCR1/ATG7/AXIN1/BANK1/BIRC3/BMP2/BMP4/BRAT1/BRMS1/CACUL1/CAMK1/CARD10/CEMIP/CENPE/CEP295/CHI3L1/CLIP3/CSPG4/CTF1/CUL3/DDR2/DDRGK1/DERL1/DIPK2A/DNAJB2/ECT2/EGR1/ENPP2/ERBB2/EZH2/FANCM/FBH1/FBXO33/FBXO4/FBXW7/FGF7/FZR1/GABARAP/GPER1/HAMP/HDAC3/HES1/HLA-DRB1/HMGA2/HSPBP1/IFNG/IL15/JAK2/JTB/LAPTM5/LCP2/LILRA5/LRRK2/MALT1/MAP2K2/MAP3K10/MAP3K11/MAP3K7/MARCHF7/MMP9/MTA1/MYCBP2/NEDD9/NOP53/PARP14/PDCD10/PDGFA/PDGFB/PELI1/PHF23/PIAS1/PIAS4/PIBF1/PIK3CG/PIM1/PIN1/PINK1/PROM2/PTK2B/PTPRC/RALBP1/RASD2/RASGRP1/RASSF1/RASSF2/RASSF5/RIPK2/RNF111/RWDD3/SEMA4D/SKP2/SLC51B/SRCIN1/STK11/STK4/TANK/THBS4/TLR6/TNFSF15/TNK2/TOLLIP/TRAF2/UBE2S/UBE3A/UBQLN1/VEGFA/VEGFB/WDFY2/XBP1/XRCC5",115
"GO:0030522","intracellular receptor signaling pathway","133/3896","447/18860",0.297539149888143,1.44034609006427,4.80762499119739,2.64652543831875e-06,0.000237601437165038,0.000206680770224075,"AARS2/ABHD17A/ACTN4/AKT1/ALDH1A2/ALPK1/BANF1/BIRC3/BMP2/CARD8/CASP4/CASR/CNOT1/CNOT2/CSNK1A1/CYLD/CYP7B1/DAXX/DDRGK1/DDX5/DDX54/DDX60/DHRS3/DPP9/EGLN2/EPG5/ESRRA/EZH2/F2RL1/FCRL3/FOXA1/GBP5/GPATCH3/GPER1/GPS2/GRAMD4/GREB1L/GSDMD/HEYL/HMGA2/HSPA1A/HSPA1B/IFI16/IFIH1/IRAK1/IRAK4/IRF3/IRF7/JAK2/JUND/KANK2/KCNK6/KDM4C/MAP3K7/MAPK14/MAPK8/MN1/NCOA1/NCOA2/NCOA3/NCOR2/NEDD4/NOP53/NR1D1/NR1H2/NR2C1/NR2F1/NR2F6/NR4A1/NR5A2/OAS3/OASL/OGT/PAGR1/PAQR3/PELI1/PIK3AP1/PIM1/PKN1/PLPP1/PML/PPARD/PRKDC/PTPRS/PYCARD/RANBP2/RARA/RARG/RELA/RFTN1/RICTOR/RIOK3/RIPK2/RNF135/RNF6/RXRB/SAFB/SHQ1/SKP2/SLC15A2/SLC15A3/SLC15A4/SMARCA4/SMPDL3A/SPSB3/TAB1/TAX1BP1/TCF21/THRA/TIFA/TLR4/TLR6/TLR8/TRAF3IP3/TRIM11/TRIM24/TRIM56/TRIM65/TRIM68/UBE3A/UBQLN1/UBR5/UFL1/UNC93B1/USP15/USP50/WASHC4/WBP2/XPNPEP1/ZBTB7A/ZCCHC3/ZDHHC1/ZDHHC12",133
"GO:0043122","regulation of canonical NF-kappaB signal transduction","104/3896","332/18860",0.313253012048193,1.51641473491502,4.84393549280995,2.67985735325142e-06,0.000237601437165038,0.000206680770224075,"AJUBA/ALPK1/ATP2C1/BIRC3/BRD4/CACTIN/CARD10/CARD16/CARD8/CARD9/CASP10/CASP8/CC2D1A/CCR7/CHUK/CLEC4D/CLEC7A/CUL1/CX3CL1/CXXC5/CYLD/DAB2IP/DDRGK1/DHX15/ECT2/EDA/EDN1/F2RL1/FASLG/FLOT1/GPR89A/GSTP1/HLA-DRB1/HSPB1/IL1B/ILK/IRAK1/IRAK3/IRAK4/IRF3/LGALS1/LTBR/LURAP1/MALT1/MAP3K7/MAPKBP1/MIB2/NAMPT/NFKBIB/NFKBIL1/NR1D1/NUP62/OTUD7B/PELI1/PIAS4/PIDD1/PIM2/PINK1/PLEKHG5/PLK2/PPM1N/PRKCB/PRKCE/PYCARD/RBCK1/RELA/RHOC/RHOH/RIOK3/RIPK2/RNF31/S100A13/S100A4/SHARPIN/SIVA1/SLC20A1/SLC39A8/SPHK2/STAT1/TANK/TAX1BP1/TFRC/TGFB1/TIFA/TLR2/TLR4/TLR6/TLR8/TNFSF10/TNFSF15/TRADD/TRAF2/TRAF3/TRAF5/TRIM13/TRIM22/UBD/UFL1/USP15/VEGFA/WDR83/ZDHHC13/ZDHHC17/ZFAND6",104
"GO:0045089","positive regulation of innate immune response","129/3896","432/18860",0.298611111111111,1.44553530686744,4.7800215220477,3.04114724311227e-06,0.000265889192991552,0.000231287250857749,"AARS2/ABHD17A/AKT1/ALPK1/AP1G1/AP3B1/BANF1/BIRC3/CACTIN/CARD8/CARD9/CASP4/CASR/CD226/CD274/CHUK/CLEC7A/CSNK1A1/CTSS/CYLD/DAB2IP/DDX60/DHX9/DPP9/ECSIT/EPG5/F2RL1/FCRL3/FPR2/GBP5/GDI1/GFI1/GPATCH3/GPS2/GRAMD4/GSDMD/HEXIM1/HLA-F/HSPA1A/HSPA1B/IFI16/IFI35/IFIH1/IL18RAP/IRAK1/IRAK3/IRAK4/IRF1/IRF3/IRF4/IRF7/KCNK6/KLRC3/KLRK1/LBP/LRCH4/LY96/LYN/MAP3K7/MAPK14/MAPK8/MAPKAPK2/MFHAS1/MNDA/NAIP/NFKBIL1/NFKBIZ/NLRC5/NOP53/NR1D1/OAS3/OASL/OGT/PELI1/PIK3AP1/PLSCR1/PRKCE/PRKDC/PTPRS/PYCARD/PYHIN1/RAB13/RANBP2/RASGRP1/RELA/RFTN1/RICTOR/RIOK3/RIPK2/RNF135/S100A9/SLAMF6/SLC15A2/SLC15A3/SLC15A4/SMPDL3A/SPSB3/SYK/TAB1/TAX1BP1/TIFA/TLR1/TLR10/TLR2/TLR4/TLR5/TLR6/TLR8/TRAF3/TRAF3IP3/TRIL/TRIM11/TRIM41/TRIM56/TRIM65/TXK/UBQLN1/UFL1/UNC93B1/USP15/USP27X/USP50/WASHC4/XPNPEP1/XRCC5/ZBP1/ZCCHC3/ZDHHC1/ZDHHC12",129
"GO:0050852","T cell receptor signaling pathway","56/3896","153/18860",0.366013071895425,1.77181892606461,4.89107160314628,3.70781934468432e-06,0.00031973592842175,0.000278126549834864,"BCAR1/BTN3A1/CACNB3/CCR7/CD226/CD28/CD3D/CD53/CD8A/CTLA4/CYLD/DENND1B/EIF2B4/ELF1/FOSL2/FYB1/GATA3/GBP1/HLA-DRB1/HRAS/ICOSLG/ITK/KCNN4/LAPTM5/LCP2/MALT1/MAP3K7/NCK1/NFKBIZ/PDE4B/PDE4D/PHPT1/PTPN2/PTPRC/PTPRJ/RAB29/RBCK1/RC3H1/RELA/RFTN1/RIPK2/RNF31/SHB/SIVA1/SKAP1/STK11/THEMIS/TRAC/TRAT1/TRBC1/TRBC2/TRDC/TRGC2/TXK/UBR2/ZAP70",56
"GO:0051336","regulation of hydrolase activity","66/3896","190/18860",0.347368421052632,1.68156273640981,4.81787395699326,4.29462458686434e-06,0.000365333267220419,0.000317790001434827,"ABR/ADAP1/ADCYAP1/AGRN/APC2/ARFGEF1/ARHGEF7/ARL2/ATP5IF1/BMP2/CORO1C/CR1/DAB2IP/DOCK10/DOCK11/DOCK8/DOCK9/ECT2/EVI5L/EZH2/F2RL1/FGD1/FGD6/FICD/GBA3/GPR137B/GPSM1/GRN/ITGA6/KLRK1/LRRK2/MTMR9/MTSS2/NET1/PLXNB2/PLXNB3/PROM2/RABGAP1/RALBP1/RALGAPA1/RALGAPA2/RALGAPB/RANGAP1/RAPGEF3/RAPGEF6/RASA4/RASGRP1/RASIP1/RCN3/RGP1/RGS1/RGS8/RHOC/RIC1/RIPOR1/RIPOR2/SCRIB/SEMA4D/SERPINB8/SNX13/STMN1/SYDE1/TANK/TBC1D10B/TGM2/TIMP2",66
"GO:0006354","DNA-templated transcription elongation","53/3896","143/18860",0.370629370629371,1.7941657931391,4.86413959358762,4.35819369214966e-06,0.000365797723894428,0.00031819401525,"ADRM1/ARMC5/AXIN1/BRD4/BTBD18/CCNT2/CDK9/CTDP1/CUL3/EAF2/ELL2/ELL3/ELOA2/ELOB/EZH2/GTF2F1/HEXIM1/HMGN1/INTS1/INTS10/INTS11/INTS13/INTS3/INTS5/INTS7/INTS9/MED14/MED16/MED22/MED23/MED25/MED29/MED31/MED6/NCBP1/NELFA/NELFB/NELFCD/NELFE/PAF1/POLR1F/POLR2E/PWWP2B/RNF168/SETD5/SHH/SUPT5H/SUPT6H/TCEA2/TCEA3/TCERG1/USP15/ZC3H4",53
"GO:0001959","regulation of cytokine-mediated signaling pathway","68/3896","198/18860",0.343434343434343,1.66251840789828,4.78185504216311,4.84714360414538e-06,0.000401483802474937,0.000349236025329145,"ADAM17/AGPAT1/ARG1/AXL/C1QTNF4/CACTIN/CARD16/CARD8/CASP4/CASP8/CDC37/CNOT7/CSF1/CXCR4/CYLD/DICER1/EDN1/EXT1/F2RL1/GFI1/GPS2/GSTP1/HIF1A/HSPA1A/HSPA1B/IL1RN/IL7/IRAK1/IRAK3/IRF3/IRF7/LAPTM5/MAPKAPK2/MIB2/NAIP/NLRC5/NOL3/NR1H2/OAS3/PALM3/PARP14/PELI3/PIAS4/PTPN1/PTPN11/PTPN2/PTPRC/PXDN/PYCARD/RIPK2/SHARPIN/SIGIRR/SPPL2B/STAP1/SYK/TANK/TAX1BP1/TRAF2/TRIM41/TRIM56/TXK/ULK1/USP25/USP27X/VRK2/YTHDF2/YTHDF3/ZBP1",68
"GO:0002366","leukocyte activation involved in immune response","101/3896","325/18860",0.310769230769231,1.50439109145475,4.68012817586877,5.45486836346574e-06,0.000445953199324894,0.00038791832162336,"ADGRE2/AP1G1/APBB1IP/ATAD5/BRD2/BRD4/CCR2/CCR6/CD180/CD19/CD28/CD46/CD69/CD84/CD86/CLEC12A/CLEC4D/CR1/DDRGK1/DLL1/DNASE1L3/DOCK10/DOCK11/DOCK2/DYSF/ENTPD7/ERCC1/F2RL1/FCGR3A/FES/GAB2/GATA3/GPR183/GPR65/GRN/HLA-DRA/HLA-DRB1/HLA-F/HLX/ICOS/ICOSLG/IFI35/IFNG/IGHE/IRF4/ITGAL/JAK2/JUNB/KMT5C/LBP/LCP1/LEF1/LFNG/LGALS1/LYN/MALT1/MTOR/NBN/NCKAP1L/NFKBIZ/NKG7/PARP3/PGLYRP3/PIK3CG/PLCL2/PRKCE/PTK2B/PTPN11/PTPRC/PYCARD/RARA/RASGRP1/RC3H1/RIPK2/RNF168/S100A13/SBNO2/SEMA4A/SHB/SLAMF1/SLAMF6/SLC15A4/SMAD7/SPHK2/ST3GAL1/STAT4/STX4/SUCNR1/SUPT6H/SYK/TBX21/TFRC/TGFB1/TLR4/TNFSF13/TNFSF4/VAMP2/VAMP8/XBP1/ZBTB7B/ZFPM1",101
"GO:0033077","T cell differentiation in thymus","37/3896","89/18860",0.415730337078652,2.01249336686432,4.88526851957951,5.8389282010616e-06,0.000471231449047215,0.000409906943345782,"ADAM17/ATG5/B2M/BCL11B/BCL2/BMP4/CAMK4/CCR6/CCR7/CD28/CD3D/DOCK2/EGR3/ERBB2/FZD5/FZD7/FZD8/GATA3/IL1B/IL2RG/IL7R/JAG2/NCAPH2/PRKDC/PTPN2/PTPRC/RASGRP1/RIPK2/SHH/SOS2/SRF/STK11/TMEM131L/TOX/VNN1/ZAP70/ZEB1",37
"GO:0046635","positive regulation of alpha-beta T cell activation","33/3896","76/18860",0.434210526315789,2.10195342051227,4.91157690142879,6.02268765952861e-06,0.000479909098945983,0.000417455312523223,"AP3B1/AP3D1/BRD2/BRD4/CCR2/CD28/CD55/CD83/CD86/GPR65/HLA-DRA/HLA-DRB1/HLX/IFNG/IL2RG/JAK2/MALT1/NCKAP1L/NFKBIZ/PRKCQ/PTPRC/RARA/RIPK2/RUNX1/RUNX3/SHB/SHH/SYK/TGFBR2/TNFSF4/TYK2/ZAP70/ZBTB7B",33
"GO:0034620","cellular response to unfolded protein","42/3896","106/18860",0.39622641509434,1.91807756382938,4.83649012671665,6.14452129467444e-06,0.000480606254148602,0.000418061742248406,"ABCA7/AKT1/ATAD3A/ATF3/ATF6/ATF6B/BAG3/BAX/BBC3/BCL2L11/BHLHA15/BOK/CCND1/DAB2IP/DAXX/DDIT3/DDRGK1/DERL1/DERL3/DNAJB9/EDEM3/EIF2AK3/ERLEC1/ERO1A/FICD/HERPUD1/HSF1/HSPA1A/MBTPS2/NCK1/PARP8/PPP1R15A/PTPN1/PTPN2/RHBDD1/SELENOS/TMBIM4/TMBIM6/TMEM33/TMTC4/UFL1/XBP1",42
"GO:0043085","positive regulation of catalytic activity","99/3896","318/18860",0.311320754716981,1.50706094300879,4.65307857078342,6.18413130834579e-06,0.000480606254148602,0.000418061742248406,"ABI1/ABR/ADCYAP1/ADORA3/AGRN/AKT1/APC2/ARHGEF7/ARRDC3/AVPR2/B3GAT3/BMP2/CACNA1D/CACUL1/CAMK1/CARD10/CEMIP/CENPE/CHI3L1/CHTF18/CORO1C/CR1/DDR2/DIPK2A/DOCK10/DOCK11/DOCK8/DOCK9/ECT2/ERBB2/EVI5L/EZH2/F2RL1/FGF23/FZR1/GBA3/GRN/HLA-DRB1/HMGA2/IFNG/ITGA6/JAK2/JTB/LCP2/LILRA5/MAP2K2/MAP3K10/MAP3K11/MAP3K7/MAPK14/MAPK3/MAPK8/MID1IP1/MTMR9/MTSS2/NEDD9/NET1/PABPN1/PDCD10/PDGFB/PIBF1/PIK3CG/PIM1/PLSCR1/PTK2B/PTPRC/RALBP1/RALGAPA1/RALGAPA2/RALGAPB/RANGAP1/RAPGEF3/RASGRP1/RASSF2/RCN3/RFC3/RFK/RGP1/RGS1/RGS8/RHOC/RIC1/SCRIB/SEMA4D/SETMAR/SIRT3/SNX13/SRCIN1/STK11/STX4/SYDE1/TANK/TGM2/TLR6/TNFSF15/TRAF2/UBE2S/XRCC4/XRCC5",99
"GO:0071356","cellular response to tumor necrosis factor","75/3896","226/18860",0.331858407079646,1.60648089258781,4.68018748980201,6.7627677038492e-06,0.00051916613043574,0.000451603563484256,"ABCB1/ACTN4/ADAM17/ADAMTS13/ADAMTS7/AKAP12/AKT1/BIRC3/CACTIN/CARD16/CARD8/CASP4/CASP8/CCL2/CD58/CD70/CHI3L1/CHUK/CXCL8/CYLD/DAB2IP/DICER1/EDN1/EIF5A/EXT1/F2RL1/GATA3/GBP1/GPER1/GPS2/GSTP1/HES1/HSPA1A/HSPA1B/HYAL1/ILK/JAK2/KAT2A/KRT18/LAPTM5/MAP3K5/MAP3K7/MAPK14/MAPK3/MAPKAPK2/MIB2/NAIP/NFKB1/NOL3/NR1D1/PELI3/PIAS4/PLVAP/PTK2B/PTPN2/PYCARD/RELA/SHARPIN/SLC2A4/SNRNP70/SPPL2B/STAT1/SYK/TANK/TAX1BP1/TIFA/TNFRSF17/TNFRSF25/TNFSF13B/TRADD/TRAF2/TRAF3/TRAF5/ULK1/ZFAND6",75
"GO:0070663","regulation of leukocyte proliferation","90/3896","284/18860",0.316901408450704,1.53407611996414,4.62733757352008,7.33515161123693e-06,0.000553570981660923,0.000481531080908009,"ARG1/ATAD5/ATM/BCL2/BMP4/CASP3/CCDC88B/CCR2/CD274/CD28/CD320/CD38/CD46/CD55/CD6/CD70/CD86/CR1/CSF1/CSF2RB/CTLA4/DHPS/DLG5/EFNB1/ERBB2/FCGR3A/FCRL3/FLT3LG/GLMN/GPR183/GSTP1/HES1/HHEX/HLA-DPA1/HLA-DRB1/ICOSLG/IGF2/IGFBP2/IKZF3/IL15/IL1B/IL2RA/IL7/IRF1/JAK2/LAPTM5/LST1/LYN/MAD1L1/MAPK3/MARCHF7/MEF2C/MNDA/MPL/MZB1/NCK1/NCKAP1L/NFATC2/NR5A2/PDCD1LG2/PELI1/PKN1/PRKCQ/PTPN11/PTPRC/PYCARD/RASSF5/RC3H1/RIPK2/RIPOR2/SCRIB/SHH/SLAMF1/SLC4A2/SOS2/SOX11/SYK/TCF3/TFRC/TGFB1/TGFBR2/TLR4/TMEM131L/TNFSF13/TNFSF13B/TNFSF4/TYK2/ZAP70/ZBTB7B/ZNHIT1",90
"GO:0046634","regulation of alpha-beta T cell activation","47/3896","124/18860",0.379032258064516,1.83484301516858,4.75907091465125,7.41099673842324e-06,0.000553570981660923,0.000481531080908009,"AP3B1/AP3D1/BRD2/BRD4/CCR2/CD274/CD28/CD55/CD69/CD83/CD86/GATA3/GPR65/HLA-DRA/HLA-DRB1/HLX/IFNG/IL2RA/IL2RG/IRF1/IRF4/JAK2/JUNB/LGALS1/MALT1/NCKAP1L/NFKBIZ/PRDM1/PRKCQ/PTPRC/RARA/RC3H1/RIPK2/RUNX1/RUNX3/SHB/SHH/SLC4A2/SMAD7/SYK/TARM1/TBX21/TGFBR2/TNFSF4/TYK2/ZAP70/ZBTB7B",47
